STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON
13,077,170303,13077170303,1703.03,Census Tract 1703.03,G5020,S,59292784,870127,+33.4810587,-084.7881445
13,077,170404,13077170404,1704.04,Census Tract 1704.04,G5020,S,18954687,329417,+33.4234060,-084.6778405
13,077,170405,13077170405,1704.05,Census Tract 1704.05,G5020,S,19615263,257636,+33.3930418,-084.6839626
13,077,170406,13077170406,1704.06,Census Tract 1704.06,G5020,S,12513756,204951,+33.4313587,-084.6599249
13,023,790200,13023790200,7902,Census Tract 7902,G5020,S,152309392,2277436,+32.4141232,-083.4191400
13,023,790100,13023790100,7901,Census Tract 7901,G5020,S,323283462,4453451,+32.4779818,-083.2776466
13,067,030341,13067030341,303.41,Census Tract 303.41,G5020,S,4648553,2885,+34.0637418,-084.4796959
13,103,030204,13103030204,302.04,Census Tract 302.04,G5020,S,112842893,272280,+32.3503761,-081.4143088
13,103,030401,13103030401,304.01,Census Tract 304.01,G5020,S,79482143,1239084,+32.1725485,-081.3849415
13,103,030303,13103030303,303.03,Census Tract 303.03,G5020,S,56083738,691810,+32.3387680,-081.2259396
13,067,030342,13067030342,303.42,Census Tract 303.42,G5020,S,4661436,143492,+34.0505085,-084.4280278
13,067,030409,13067030409,304.09,Census Tract 304.09,G5020,S,3663792,6456,+33.9655821,-084.4710691
13,067,030410,13067030410,304.10,Census Tract 304.10,G5020,S,4294329,11180,+33.9591968,-084.4871763
13,067,030408,13067030408,304.08,Census Tract 304.08,G5020,S,2347935,14357,+33.9346665,-084.4667670
13,067,030407,13067030407,304.07,Census Tract 304.07,G5020,S,4302687,20829,+33.9472881,-084.4806579
13,099,090300,13099090300,903,Census Tract 903,G5020,S,144975530,1331156,+31.3317473,-085.0271264
13,099,090100,13099090100,901,Census Tract 901,G5020,S,342326891,815444,+31.3600383,-084.7272854
13,067,030236,13067030236,302.36,Census Tract 302.36,G5020,S,5237191,105198,+33.9814336,-084.7237289
13,063,040519,13063040519,405.19,Census Tract 405.19,G5020,S,1596796,18939,+33.5915830,-084.4176676
13,063,980000,13063980000,9800,Census Tract 9800,G5020,S,14890583,0,+33.6350041,-084.4323811
13,067,030411,13067030411,304.11,Census Tract 304.11,G5020,S,1997458,3160,+33.9371615,-084.5025541
13,067,030344,13067030344,303.44,Census Tract 303.44,G5020,S,2315057,22644,+33.9075148,-084.4754314
13,067,030345,13067030345,303.45,Census Tract 303.45,G5020,S,4281262,64352,+33.8976294,-084.4682740
13,067,031113,13067031113,311.13,Census Tract 311.13,G5020,S,1095014,4879,+33.9030531,-084.4940806
13,135,050541,13135050541,505.41,Census Tract 505.41,G5020,S,1265672,16095,+33.9477158,-084.1068074
13,293,010500,13293010500,105,Census Tract 105,G5020,S,26567248,396714,+32.8987188,-084.2908236
13,293,010600,13293010600,106,Census Tract 106,G5020,S,237237396,1998383,+32.8148571,-084.2336859
13,293,010201,13293010201,102.01,Census Tract 102.01,G5020,S,26018357,692602,+32.9290022,-084.3331095
13,293,010300,13293010300,103,Census Tract 103,G5020,S,211731872,3490086,+32.9098494,-084.4437521
13,293,010202,13293010202,102.02,Census Tract 102.02,G5020,S,62797607,769773,+32.9587144,-084.3523682
13,293,010100,13293010100,101,Census Tract 101,G5020,S,227220163,2598886,+32.9283836,-084.1939916
13,307,960100,13307960100,9601,Census Tract 9601,G5020,S,265081138,1079825,+32.0994599,-084.5426129
13,307,960200,13307960200,9602,Census Tract 9602,G5020,S,277928951,1259019,+31.9906330,-084.5636395
13,067,031115,13067031115,311.15,Census Tract 311.15,G5020,S,3663345,11229,+33.8752006,-084.5514728
13,067,031116,13067031116,311.16,Census Tract 311.16,G5020,S,2739122,0,+33.8848484,-084.5424899
13,067,031507,13067031507,315.07,Census Tract 315.07,G5020,S,3969782,0,+33.8666958,-084.6473056
13,067,031117,13067031117,311.17,Census Tract 311.17,G5020,S,5997324,94273,+33.8584711,-084.5512277
13,299,950400,13299950400,9504,Census Tract 9504,G5020,S,2570714,0,+31.2249733,-082.3601861
13,015,960901,13015960901,9609.01,Census Tract 9609.01,G5020,S,33413140,737846,+34.1225065,-084.8725548
13,015,960101,13015960101,9601.01,Census Tract 9601.01,G5020,S,93408641,0,+34.3777476,-084.7259909
13,067,031118,13067031118,311.18,Census Tract 311.18,G5020,S,5065714,46123,+33.8554556,-084.5269135
13,067,030233,13067030233,302.33,Census Tract 302.33,G5020,S,7063689,38153,+33.9141042,-084.6082758
13,179,010101,13179010101,101.01,Census Tract 101.01,G5020,S,203550164,940106,+31.9400649,-081.5681577
13,179,010102,13179010102,101.02,Census Tract 101.02,G5020,S,266009057,261849,+31.9807591,-081.7130226
13,179,010206,13179010206,102.06,Census Tract 102.06,G5020,S,52516558,18042,+31.8464854,-081.6923027
13,179,010207,13179010207,102.07,Census Tract 102.07,G5020,S,7724390,56597,+31.8110228,-081.6381094
13,179,010208,13179010208,102.08,Census Tract 102.08,G5020,S,10764136,34766,+31.7949425,-081.6406635
13,179,010501,13179010501,105.01,Census Tract 105.01,G5020,S,243550097,63479211,+31.7186561,-081.2671179
13,231,010101,13231010101,101.01,Census Tract 101.01,G5020,S,74526486,1077713,+33.1226425,-084.3543667
13,231,010102,13231010102,101.02,Census Tract 101.02,G5020,S,94406388,1985859,+33.1232893,-084.2802331
13,311,950202,13311950202,9502.02,Census Tract 9502.02,G5020,S,64399225,651011,+34.6283549,-083.6980583
13,067,030235,13067030235,302.35,Census Tract 302.35,G5020,S,12441271,70098,+33.9283947,-084.6793579
13,135,050725,13135050725,507.25,Census Tract 507.25,G5020,S,4915914,8474,+33.8369398,-084.0456687
13,135,050729,13135050729,507.29,Census Tract 507.29,G5020,S,2685049,0,+33.8321801,-084.0658843
13,135,050722,13135050722,507.22,Census Tract 507.22,G5020,S,3622755,46093,+33.8173707,-084.0312365
13,245,000700,13245000700,7,Census Tract 7,G5020,S,1240057,0,+33.4683713,-081.9734146
13,245,001000,13245001000,10,Census Tract 10,G5020,S,1976881,0,+33.4710148,-082.0009778
13,245,010510,13245010510,105.10,Census Tract 105.10,G5020,S,5418491,0,+33.4099853,-082.0178142
13,245,010509,13245010509,105.09,Census Tract 105.09,G5020,S,4113643,0,+33.3975321,-082.0375747
13,245,000200,13245000200,2,Census Tract 2,G5020,S,2428113,299270,+33.4878308,-081.9993932
13,245,001100,13245001100,11,Census Tract 11,G5020,S,2063156,75358,+33.4738440,-082.0252876
13,245,001200,13245001200,12,Census Tract 12,G5020,S,3714833,0,+33.4621004,-082.0276561
13,245,001300,13245001300,13,Census Tract 13,G5020,S,1867086,24982,+33.4617823,-082.0088438
13,245,001400,13245001400,14,Census Tract 14,G5020,S,1315653,0,+33.4585991,-081.9913874
13,175,950202,13175950202,9502.02,Census Tract 9502.02,G5020,S,238469929,3797013,+32.6246994,-083.0186484
13,175,950201,13175950201,9502.01,Census Tract 9502.01,G5020,S,17604997,229223,+32.5642653,-082.9355945
13,175,951400,13175951400,9514,Census Tract 9514,G5020,S,548104101,4700475,+32.2908252,-082.9152258
13,213,010201,13213010201,102.01,Census Tract 102.01,G5020,S,122138136,110802,+34.8469806,-084.6644366
13,083,040102,13083040102,401.02,Census Tract 401.02,G5020,S,120440611,52494,+34.7923440,-085.5237861
13,121,011100,13121011100,111,Census Tract 111,G5020,S,3456835,0,+33.6880806,-084.4272218
13,121,011202,13121011202,112.02,Census Tract 112.02,G5020,S,3208219,0,+33.6771978,-084.4503095
13,217,100902,13217100902,1009.02,Census Tract 1009.02,G5020,S,12838880,65680,+33.5552376,-083.9594348
13,217,100903,13217100903,1009.03,Census Tract 1009.03,G5020,S,17215858,59292,+33.5655329,-083.9993800
13,051,011107,13051011107,111.07,Census Tract 111.07,G5020,S,44735505,22261014,+32.0490864,-080.9586871
13,051,010807,13051010807,108.07,Census Tract 108.07,G5020,S,34468876,2631703,+31.9503191,-081.2448882
13,051,011108,13051011108,111.08,Census Tract 111.08,G5020,S,18214169,5315573,+31.9915050,-080.9460480
13,051,011200,13051011200,112,Census Tract 112,G5020,S,676757,0,+32.0701433,-081.0977753
13,051,011500,13051011500,115,Census Tract 115,G5020,S,160785719,80496913,+31.8308010,-081.1355054
13,169,030103,13169030103,301.03,Census Tract 301.03,G5020,S,47262561,0,+32.9330701,-083.5812550
13,139,000102,13139000102,1.02,Census Tract 1.02,G5020,S,79543612,855310,+34.3155904,-083.6980085
13,139,000702,13139000702,7.02,Census Tract 7.02,G5020,S,27914967,92638,+34.2643227,-083.7103356
13,139,000101,13139000101,1.01,Census Tract 1.01,G5020,S,92704313,1622912,+34.4132268,-083.6765749
13,139,001202,13139001202,12.02,Census Tract 12.02,G5020,S,47673961,261414,+34.2250829,-083.7513889
13,139,000204,13139000204,2.04,Census Tract 2.04,G5020,S,40047166,3812021,+34.4090357,-083.8363425
13,139,000203,13139000203,2.03,Census Tract 2.03,G5020,S,62579561,211661,+34.4786575,-083.8147118
13,139,000303,13139000303,3.03,Census Tract 3.03,G5020,S,27183671,1242445,+34.4377292,-083.8927751
13,139,000305,13139000305,3.05,Census Tract 3.05,G5020,S,34078876,1246172,+34.4058583,-083.9226345
13,139,001404,13139001404,14.04,Census Tract 14.04,G5020,S,18315894,28865,+34.2100296,-083.8855597
13,139,001502,13139001502,15.02,Census Tract 15.02,G5020,S,23025586,22954400,+34.1565216,-084.0069645
13,139,001603,13139001603,16.03,Census Tract 16.03,G5020,S,34788718,385906,+34.1653130,-083.8473567
13,019,970100,13019970100,9701,Census Tract 9701,G5020,S,244576660,1116249,+31.3926459,-083.1997522
13,019,970500,13019970500,9705,Census Tract 9705,G5020,S,142475281,892273,+31.1742562,-083.1839001
13,019,970300,13019970300,9703,Census Tract 9703,G5020,S,150782725,1060103,+31.2406903,-083.2961258
13,019,970400,13019970400,9704,Census Tract 9704,G5020,S,265421804,3285082,+31.2702653,-083.1287394
13,019,970600,13019970600,9706,Census Tract 9706,G5020,S,128002165,361152,+31.0800024,-083.2320385
13,019,970200,13019970200,9702,Census Tract 9702,G5020,S,242980931,4956266,+31.3714641,-083.3384099
13,121,001802,13121001802,18.02,Census Tract 18.02,G5020,S,535768,0,+33.7643538,-084.3786567
13,121,002801,13121002801,28.01,Census Tract 28.01,G5020,S,329707,0,+33.7596028,-084.3785002
13,121,001801,13121001801,18.01,Census Tract 18.01,G5020,S,381213,0,+33.7691422,-084.3772497
13,121,011628,13121011628,116.28,Census Tract 116.28,G5020,S,2101947,6085,+34.0222674,-084.2004152
13,121,010214,13121010214,102.14,Census Tract 102.14,G5020,S,781545,0,+33.9851391,-084.3547122
13,121,011515,13121011515,115.15,Census Tract 115.15,G5020,S,8877921,97743,+34.1225948,-084.3357549
13,121,010519,13121010519,105.19,Census Tract 105.19,G5020,S,11422504,360260,+33.5678602,-084.5973675
13,121,010534,13121010534,105.34,Census Tract 105.34,G5020,S,6866792,116847,+33.5330857,-084.5933439
13,121,010523,13121010523,105.23,Census Tract 105.23,G5020,S,4360421,63095,+33.5930211,-084.5392090
13,121,010312,13121010312,103.12,Census Tract 103.12,G5020,S,8350693,203107,+33.7283103,-084.5515830
13,121,002802,13121002802,28.02,Census Tract 28.02,G5020,S,418372,0,+33.7568924,-084.3801074
13,121,011902,13121011902,119.02,Census Tract 119.02,G5020,S,354630,0,+33.7525042,-084.3723874
13,121,011508,13121011508,115.08,Census Tract 115.08,G5020,S,12035740,148455,+34.1556930,-084.2698014
13,121,011658,13121011658,116.58,Census Tract 116.58,G5020,S,2114056,3044,+34.0345148,-084.2060420
13,121,011307,13121011307,113.07,Census Tract 113.07,G5020,S,2055278,0,+33.6517326,-084.4920253
13,121,010801,13121010801,108.01,Census Tract 108.01,G5020,S,3415392,0,+33.6606758,-084.4137587
13,121,010802,13121010802,108.02,Census Tract 108.02,G5020,S,2343416,0,+33.6634600,-084.4020360
13,121,001702,13121001702,17.02,Census Tract 17.02,G5020,S,674820,0,+33.7657765,-084.3642790
13,121,008702,13121008702,87.02,Census Tract 87.02,G5020,S,3689297,0,+33.7883252,-084.4439051
13,121,008802,13121008802,88.02,Census Tract 88.02,G5020,S,6602244,30580,+33.8070857,-084.4496027
13,121,010219,13121010219,102.19,Census Tract 102.19,G5020,S,890377,208626,+33.9702279,-084.3763331
13,121,007302,13121007302,73.02,Census Tract 73.02,G5020,S,4122516,57176,+33.6743051,-084.3739015
13,121,007711,13121007711,77.11,Census Tract 77.11,G5020,S,2339013,18178,+33.6815319,-084.5072375
13,121,011203,13121011203,112.03,Census Tract 112.03,G5020,S,3005374,8279,+33.6923449,-084.4436883
13,121,001502,13121001502,15.02,Census Tract 15.02,G5020,S,596408,0,+33.7790763,-084.3540451
13,121,008801,13121008801,88.01,Census Tract 88.01,G5020,S,2954990,128351,+33.8155865,-084.4737287
13,121,008908,13121008908,89.08,Census Tract 89.08,G5020,S,1011888,979,+33.7998445,-084.4048800
13,121,009002,13121009002,90.02,Census Tract 90.02,G5020,S,2160912,33952,+33.8161704,-084.4138921
13,121,009001,13121009001,90.01,Census Tract 90.01,G5020,S,989876,0,+33.8066516,-084.4078291
13,121,007301,13121007301,73.01,Census Tract 73.01,G5020,S,3467135,0,+33.6693520,-084.3899829
13,121,010313,13121010313,103.13,Census Tract 103.13,G5020,S,18153168,272640,+33.6991333,-084.6004688
13,121,010305,13121010305,103.05,Census Tract 103.05,G5020,S,8720171,1646,+33.6912928,-084.5550606
13,121,007707,13121007707,77.07,Census Tract 77.07,G5020,S,3417192,49461,+33.7050157,-084.4941702
13,121,007708,13121007708,77.08,Census Tract 77.08,G5020,S,3348306,17919,+33.7109078,-084.4822900
13,121,011204,13121011204,112.04,Census Tract 112.04,G5020,S,711012,0,+33.7011945,-084.4431077
13,121,009106,13121009106,91.06,Census Tract 91.06,G5020,S,876712,30346,+33.8144677,-084.3784655
13,121,009202,13121009202,92.02,Census Tract 92.02,G5020,S,1481637,15706,+33.8084413,-084.3721607
13,121,006702,13121006702,67.02,Census Tract 67.02,G5020,S,2539108,30463,+33.7021727,-084.3954527
13,121,005503,13121005503,55.03,Census Tract 55.03,G5020,S,571702,0,+33.7114788,-084.3908033
13,121,010126,13121010126,101.26,Census Tract 101.26,G5020,S,723290,0,+33.9437071,-084.3676156
13,121,006701,13121006701,67.01,Census Tract 67.01,G5020,S,890243,0,+33.7117779,-084.3975520
13,121,009302,13121009302,93.02,Census Tract 93.02,G5020,S,1146544,6022,+33.8249020,-084.3773335
13,121,009201,13121009201,92.01,Census Tract 92.01,G5020,S,643123,4070,+33.8163392,-084.3502875
13,121,009803,13121009803,98.03,Census Tract 98.03,G5020,S,2458748,0,+33.8446513,-084.4193592
13,121,009605,13121009605,96.05,Census Tract 96.05,G5020,S,504024,0,+33.8392433,-084.3740787
13,121,010223,13121010223,102.23,Census Tract 102.23,G5020,S,8930490,161701,+33.8959813,-084.4216668
13,121,009607,13121009607,96.07,Census Tract 96.07,G5020,S,727699,0,+33.8515897,-084.3545895
13,121,008204,13121008204,82.04,Census Tract 82.04,G5020,S,3271262,0,+33.7664587,-084.4823073
13,121,008103,13121008103,81.03,Census Tract 81.03,G5020,S,2571897,0,+33.7488172,-084.4829032
13,121,008104,13121008104,81.04,Census Tract 81.04,G5020,S,5544580,19991,+33.7442689,-084.4532032
13,121,010308,13121010308,103.08,Census Tract 103.08,G5020,S,13430108,11421,+33.6510890,-084.5763953
13,121,000201,13121000201,2.01,Census Tract 2.01,G5020,S,1288363,0,+33.7972959,-084.3658628
13,121,010401,13121010401,104.01,Census Tract 104.01,G5020,S,24062902,157739,+33.5266920,-084.6521914
13,121,001501,13121001501,15.01,Census Tract 15.01,G5020,S,536048,0,+33.7735939,-084.3539247
13,121,010314,13121010314,103.14,Census Tract 103.14,G5020,S,7581312,0,+33.6651330,-084.6104510
13,121,010311,13121010311,103.11,Census Tract 103.11,G5020,S,10828979,229611,+33.6793316,-084.6326106
13,121,010536,13121010536,105.36,Census Tract 105.36,G5020,S,11131747,61842,+33.5987528,-084.6089525
13,121,010524,13121010524,105.24,Census Tract 105.24,G5020,S,2502337,16650,+33.5758835,-084.5437711
13,121,010518,13121010518,105.18,Census Tract 105.18,G5020,S,4243863,1529,+33.5771982,-084.4809733
13,121,010531,13121010531,105.31,Census Tract 105.31,G5020,S,3219736,4939,+33.5832123,-084.5020404
13,121,010538,13121010538,105.38,Census Tract 105.38,G5020,S,6453806,133160,+33.5480290,-084.5043869
13,121,001302,13121001302,13.02,Census Tract 13.02,G5020,S,818141,0,+33.7761470,-084.3700095
13,121,009503,13121009503,95.03,Census Tract 95.03,G5020,S,338920,0,+33.8340409,-084.3857987
13,121,011443,13121011443,114.43,Census Tract 114.43,G5020,S,3392256,164886,+34.0243471,-084.2379194
13,121,009407,13121009407,94.07,Census Tract 94.07,G5020,S,145245,0,+33.8261762,-084.3560823
13,121,009606,13121009606,96.06,Census Tract 96.06,G5020,S,1648224,0,+33.8407847,-084.3644458
13,121,011445,13121011445,114.45,Census Tract 114.45,G5020,S,3411451,70863,+34.0331611,-084.3753649
13,121,011635,13121011635,116.35,Census Tract 116.35,G5020,S,6801746,128220,+34.0393237,-084.1292804
13,121,010125,13121010125,101.25,Census Tract 101.25,G5020,S,1570737,0,+33.9900402,-084.3464698
13,121,011308,13121011308,113.08,Census Tract 113.08,G5020,S,880685,4939,+33.6393684,-084.4885173
13,121,011440,13121011440,114.40,Census Tract 114.40,G5020,S,3250027,242087,+33.9946230,-084.3012307
13,121,011514,13121011514,115.14,Census Tract 115.14,G5020,S,16355860,234041,+34.1616701,-084.2962784
13,121,011630,13121011630,116.30,Census Tract 116.30,G5020,S,1872047,16577,+34.0651285,-084.2044918
13,121,011801,13121011801,118.01,Census Tract 118.01,G5020,S,573266,0,+33.7763494,-084.4138181
13,121,011648,13121011648,116.48,Census Tract 116.48,G5020,S,4231836,77136,+34.0352144,-084.1536913
13,121,010135,13121010135,101.35,Census Tract 101.35,G5020,S,1282671,13966,+33.9755850,-084.3463793
13,121,010213,13121010213,102.13,Census Tract 102.13,G5020,S,1232951,51724,+33.9661694,-084.3754413
13,121,010127,13121010127,101.27,Census Tract 101.27,G5020,S,2041148,16474,+33.9493933,-084.3614721
13,121,010133,13121010133,101.33,Census Tract 101.33,G5020,S,3557837,58868,+33.9256461,-084.3588799
13,121,010130,13121010130,101.30,Census Tract 101.30,G5020,S,1846251,3637,+33.9417959,-084.3552786
13,121,010310,13121010310,103.10,Census Tract 103.10,G5020,S,11123101,0,+33.6497457,-084.6334184
13,121,010218,13121010218,102.18,Census Tract 102.18,G5020,S,1471390,84319,+33.9800118,-084.3610679
13,121,011446,13121011446,114.46,Census Tract 114.46,G5020,S,7230250,152942,+34.0402161,-084.4031342
13,121,011513,13121011513,115.13,Census Tract 115.13,G5020,S,5206148,106418,+34.0671576,-084.3953950
13,121,010221,13121010221,102.21,Census Tract 102.21,G5020,S,1750291,2250,+33.9364908,-084.3796725
13,121,011631,13121011631,116.31,Census Tract 116.31,G5020,S,3928139,10518,+34.0603575,-084.1849444
13,121,011437,13121011437,114.37,Census Tract 114.37,G5020,S,2695747,0,+34.0259119,-084.3501378
13,121,011632,13121011632,116.32,Census Tract 116.32,G5020,S,2048556,9328,+34.0453986,-084.1887996
13,121,011627,13121011627,116.27,Census Tract 116.27,G5020,S,4338752,118417,+34.0259786,-084.1812816
13,121,011642,13121011642,116.42,Census Tract 116.42,G5020,S,2439244,6372,+34.0849938,-084.2830678
13,121,010129,13121010129,101.29,Census Tract 101.29,G5020,S,1887210,4838,+33.9051120,-084.3675067
13,121,011660,13121011660,116.60,Census Tract 116.60,G5020,S,6131909,35227,+34.1041064,-084.2843746
13,121,011433,13121011433,114.33,Census Tract 114.33,G5020,S,2828426,11727,+34.0102056,-084.2745661
13,121,011633,13121011633,116.33,Census Tract 116.33,G5020,S,2733417,48228,+34.0550539,-084.2111744
13,121,010535,13121010535,105.35,Census Tract 105.35,G5020,S,5284215,0,+33.5794014,-084.5980957
13,121,010128,13121010128,101.28,Census Tract 101.28,G5020,S,238006,5714,+33.9102077,-084.3766224
